timestamp,displ
2022-01-05 22:00:00 UTC,3.003096777
2022-01-05 23:00:00 UTC,3.893724334
2022-01-06 00:00:00 UTC,4.074010284
2022-01-06 01:00:00 UTC,3.561567066
2022-01-06 02:00:00 UTC,2.936436596
2022-01-06 03:00:00 UTC,4.094895605
2022-01-06 04:00:00 UTC,3.078439174
2022-01-06 05:00:00 UTC,3.233363464
2022-01-06 06:00:00 UTC,2.853276336
2022-01-06 07:00:00 UTC,3.958434199
2022-01-06 08:00:00 UTC,3.538081571
2022-01-06 09:00:00 UTC,3.013564764
2022-01-06 10:00:00 UTC,3.078403336
2022-01-06 11:00:00 UTC,3.745544737
2022-01-06 12:00:00 UTC,4.358833458
2022-01-06 13:00:00 UTC,4.207069512
2022-01-06 14:00:00 UTC,3.69171954
2022-01-06 15:00:00 UTC,3.248269729
2022-01-06 16:00:00 UTC,3.145236576
2022-01-06 17:00:00 UTC,4.082522565
2022-01-06 18:00:00 UTC,4.468696992
2022-01-06 19:00:00 UTC,3.860202213
2022-01-06 20:00:00 UTC,4.017384611
2022-01-06 21:00:00 UTC,4.047925728
2022-01-06 22:00:00 UTC,4.644151032
2022-01-06 23:00:00 UTC,3.671465031
2022-01-07 00:00:00 UTC,4.258457232
2022-01-07 01:00:00 UTC,3.945189238
2022-01-07 02:00:00 UTC,4.508573589
2022-01-07 03:00:00 UTC,3.321903065
2022-01-07 04:00:00 UTC,3.801807893
2022-01-07 05:00:00 UTC,4.852830339
2022-01-07 06:00:00 UTC,3.191687036
2022-01-07 07:00:00 UTC,4.963714974
2022-01-07 08:00:00 UTC,3.913715989
2022-01-07 09:00:00 UTC,3.863513784
2022-01-07 10:00:00 UTC,4.073832731
2022-01-07 11:00:00 UTC,3.299983194
2022-01-07 12:00:00 UTC,3.958460063
2022-01-07 13:00:00 UTC,3.71156706
2022-01-07 14:00:00 UTC,3.814946435
2022-01-07 15:00:00 UTC,4.587536845
2022-01-07 16:00:00 UTC,4.754796075
2022-01-07 17:00:00 UTC,4.884430554
2022-01-07 18:00:00 UTC,4.936776751
2022-01-07 19:00:00 UTC,4.888293925
2022-01-07 20:00:00 UTC,5.245993297
2022-01-07 21:00:00 UTC,3.938346517
2022-01-07 22:00:00 UTC,3.620863153
2022-01-07 23:00:00 UTC,3.923750764
2022-01-08 00:00:00 UTC,4.595830163
2022-01-08 01:00:00 UTC,4.090806135
2022-01-08 02:00:00 UTC,3.782010246
2022-01-08 03:00:00 UTC,5.265999567
2022-01-08 04:00:00 UTC,4.539540581
2022-01-08 05:00:00 UTC,4.260926881
2022-01-08 06:00:00 UTC,3.92241126
2022-01-08 07:00:00 UTC,3.931715407
2022-01-08 08:00:00 UTC,4.403155385
2022-01-08 09:00:00 UTC,5.025321929
2022-01-08 10:00:00 UTC,4.636976092
2022-01-08 11:00:00 UTC,5.569700859
2022-01-08 12:00:00 UTC,4.536043565
2022-01-08 13:00:00 UTC,5.671919481
2022-01-08 14:00:00 UTC,4.825467494
2022-01-08 15:00:00 UTC,5.50506185
2022-01-08 16:00:00 UTC,4.209373233
2022-01-08 17:00:00 UTC,4.888401275
2022-01-08 18:00:00 UTC,4.111663371
2022-01-08 19:00:00 UTC,5.230736772
2022-01-08 20:00:00 UTC,4.494745191
2022-01-08 21:00:00 UTC,4.510236499
2022-01-08 22:00:00 UTC,4.754311252
2022-01-08 23:00:00 UTC,4.666359901
2022-01-09 00:00:00 UTC,5.898128327
2022-01-09 01:00:00 UTC,4.680824835
2022-01-09 02:00:00 UTC,5.480434766
2022-01-09 03:00:00 UTC,5.911423935
2022-01-09 04:00:00 UTC,5.250192392
2022-01-09 05:00:00 UTC,4.595079951
2022-01-09 06:00:00 UTC,6.078621895
2022-01-09 07:00:00 UTC,5.068501899
2022-01-09 08:00:00 UTC,4.837869726
2022-01-09 09:00:00 UTC,5.605154843
2022-01-09 10:00:00 UTC,5.105767074
2022-01-09 11:00:00 UTC,5.987620848
2022-01-09 12:00:00 UTC,5.006941248
2022-01-09 13:00:00 UTC,6.057696503
2022-01-09 14:00:00 UTC,4.916218396
2022-01-09 15:00:00 UTC,5.790459319
2022-01-09 16:00:00 UTC,5.219912235
2022-01-09 17:00:00 UTC,5.106050723
2022-01-09 18:00:00 UTC,6.162917906
2022-01-09 19:00:00 UTC,5.213631737
2022-01-09 20:00:00 UTC,5.234061003
2022-01-09 21:00:00 UTC,6.221468381
2022-01-09 22:00:00 UTC,5.247396725
2022-01-09 23:00:00 UTC,6.184485624
2022-01-10 00:00:00 UTC,5.045692447
2022-01-10 01:00:00 UTC,5.531580714
2022-01-10 02:00:00 UTC,6.177849038
2022-01-10 03:00:00 UTC,5.816829228
2022-01-10 04:00:00 UTC,6.338787825
2022-01-10 05:00:00 UTC,5.430059053
2022-01-10 06:00:00 UTC,5.362696356
2022-01-10 07:00:00 UTC,5.587753785
2022-01-10 08:00:00 UTC,5.222193287
2022-01-10 09:00:00 UTC,5.744579256
2022-01-10 10:00:00 UTC,5.605884063
2022-01-10 11:00:00 UTC,6.220978999
2022-01-10 12:00:00 UTC,5.565711757
2022-01-10 13:00:00 UTC,6.514841707
2022-01-10 14:00:00 UTC,5.600101229
2022-01-10 15:00:00 UTC,5.786849183
2022-01-10 16:00:00 UTC,6.393080891
2022-01-10 17:00:00 UTC,6.295468909
2022-01-10 18:00:00 UTC,6.024711955
2022-01-10 19:00:00 UTC,6.504879441
2022-01-10 20:00:00 UTC,5.577177221
2022-01-10 21:00:00 UTC,5.938593889
2022-01-10 22:00:00 UTC,6.369808215
2022-01-10 23:00:00 UTC,5.280799958
2022-01-11 00:00:00 UTC,6.473890292
2022-01-11 01:00:00 UTC,5.605044198
2022-01-11 02:00:00 UTC,5.826474569
2022-01-11 03:00:00 UTC,6.593422049
2022-01-11 04:00:00 UTC,5.558171547
2022-01-11 05:00:00 UTC,5.969855648
2022-01-11 06:00:00 UTC,7.111294189
2022-01-11 07:00:00 UTC,5.464609373
2022-01-11 08:00:00 UTC,6.902946687
2022-01-11 09:00:00 UTC,6.918779523
2022-01-11 10:00:00 UTC,5.839465293
2022-01-11 11:00:00 UTC,6.939331966
2022-01-11 12:00:00 UTC,6.170306445
2022-01-11 13:00:00 UTC,6.770556926
2022-01-11 14:00:00 UTC,7.228185738
2022-01-11 15:00:00 UTC,6.917002602
2022-01-11 16:00:00 UTC,7.086513216
2022-01-11 17:00:00 UTC,6.682302262
2022-01-11 18:00:00 UTC,6.554165962
2022-01-11 19:00:00 UTC,6.857890139
2022-01-11 20:00:00 UTC,6.065528203
2022-01-11 21:00:00 UTC,6.611918009
2022-01-11 22:00:00 UTC,7.606555767
2022-01-11 23:00:00 UTC,7.178942072
2022-01-12 00:00:00 UTC,7.638593892
2022-01-12 01:00:00 UTC,5.963813161
2022-01-12 02:00:00 UTC,6.709067215
2022-01-12 03:00:00 UTC,6.644159735
2022-01-12 04:00:00 UTC,6.696940244
2022-01-12 05:00:00 UTC,7.04733722
2022-01-12 06:00:00 UTC,6.723045794
2022-01-12 07:00:00 UTC,6.699228574
2022-01-12 08:00:00 UTC,6.682331832
2022-01-12 09:00:00 UTC,7.778318515
2022-01-12 10:00:00 UTC,6.956855034
2022-01-12 11:00:00 UTC,7.121527257
2022-01-12 12:00:00 UTC,6.201881654
2022-01-12 13:00:00 UTC,7.885194012
2022-01-12 14:00:00 UTC,6.26088458
2022-01-12 15:00:00 UTC,7.324176073
2022-01-12 16:00:00 UTC,6.847137757
2022-01-12 17:00:00 UTC,6.829981805
2022-01-12 18:00:00 UTC,7.449580513
2022-01-12 19:00:00 UTC,6.476453463
2022-01-12 20:00:00 UTC,7.999909103
2022-01-12 21:00:00 UTC,8.081467751
2022-01-12 22:00:00 UTC,7.221971965
2022-01-12 23:00:00 UTC,6.470638244
2022-01-13 00:00:00 UTC,7.580552312
2022-01-13 01:00:00 UTC,8.178479783
2022-01-13 02:00:00 UTC,7.453683048
2022-01-13 03:00:00 UTC,7.453757512
2022-01-13 04:00:00 UTC,7.113758154
2022-01-13 05:00:00 UTC,7.194835485
2022-01-13 06:00:00 UTC,7.041942593
2022-01-13 07:00:00 UTC,7.969189097
2022-01-13 08:00:00 UTC,8.103941645
2022-01-13 09:00:00 UTC,8.335905281
2022-01-13 10:00:00 UTC,8.083794759
2022-01-13 11:00:00 UTC,7.113808942
2022-01-13 12:00:00 UTC,7.012599355
2022-01-13 13:00:00 UTC,7.780456894
2022-01-13 14:00:00 UTC,7.181077316
2022-01-13 15:00:00 UTC,7.295048508
2022-01-13 16:00:00 UTC,7.836837233
2022-01-13 17:00:00 UTC,7.471586281
2022-01-13 18:00:00 UTC,8.515358446
2022-01-13 19:00:00 UTC,7.267210293
2022-01-13 20:00:00 UTC,8.117176256
2022-01-13 21:00:00 UTC,7.919683339
2022-01-13 22:00:00 UTC,7.829009899
2022-01-13 23:00:00 UTC,8.091366451
2022-01-14 00:00:00 UTC,7.437696358
2022-01-14 01:00:00 UTC,8.080982786
2022-01-14 02:00:00 UTC,8.013349485
2022-01-14 03:00:00 UTC,8.115231227
2022-01-14 04:00:00 UTC,8.958440803
2022-01-14 05:00:00 UTC,8.395296846
2022-01-14 06:00:00 UTC,8.732961426
2022-01-14 07:00:00 UTC,8.656806124
2022-01-14 08:00:00 UTC,7.972174415
2022-01-14 09:00:00 UTC,8.356275962
2022-01-14 10:00:00 UTC,8.283894736
2022-01-14 11:00:00 UTC,7.447273023
2022-01-14 12:00:00 UTC,8.108101045
2022-01-14 13:00:00 UTC,7.895560627
2022-01-14 14:00:00 UTC,8.635041367
2022-01-14 15:00:00 UTC,8.874512105
2022-01-14 16:00:00 UTC,9.035652304
2022-01-14 17:00:00 UTC,8.650609316
2022-01-14 18:00:00 UTC,7.816199703
2022-01-14 19:00:00 UTC,9.376835179
2022-01-14 20:00:00 UTC,7.933371193
2022-01-14 21:00:00 UTC,8.217672758
2022-01-14 22:00:00 UTC,8.969640618
2022-01-14 23:00:00 UTC,8.162137665
2022-01-15 00:00:00 UTC,9.13310506
2022-01-15 01:00:00 UTC,8.155519268
2022-01-15 02:00:00 UTC,8.950433447
2022-01-15 03:00:00 UTC,9.131471396
2022-01-15 04:00:00 UTC,7.994652481
2022-01-15 05:00:00 UTC,9.00409667
2022-01-15 06:00:00 UTC,8.976630996
2022-01-15 07:00:00 UTC,8.895037607
2022-01-15 08:00:00 UTC,8.864856872
2022-01-15 09:00:00 UTC,8.028901355
2022-01-15 10:00:00 UTC,8.738699577
2022-01-15 11:00:00 UTC,8.117022435
2022-01-15 12:00:00 UTC,8.666324898
2022-01-15 13:00:00 UTC,9.126552106
2022-01-15 14:00:00 UTC,9.003198462
2022-01-15 15:00:00 UTC,9.432968946
2022-01-15 16:00:00 UTC,8.322269956
2022-01-15 17:00:00 UTC,8.392740655
2022-01-15 18:00:00 UTC,8.839874048
2022-01-15 19:00:00 UTC,8.56329354
2022-01-15 20:00:00 UTC,9.37341135
2022-01-15 21:00:00 UTC,8.340174142
2022-01-15 22:00:00 UTC,9.901376078
2022-01-15 23:00:00 UTC,9.735336323
2022-01-16 00:00:00 UTC,9.466204645
2022-01-16 01:00:00 UTC,9.100418352
2022-01-16 02:00:00 UTC,9.966805137
2022-01-16 03:00:00 UTC,8.830683227
2022-01-16 04:00:00 UTC,8.721345079
2022-01-16 05:00:00 UTC,9.145243184
2022-01-16 06:00:00 UTC,8.749758896
2022-01-16 07:00:00 UTC,9.733964422
2022-01-16 08:00:00 UTC,10.06413215
2022-01-16 09:00:00 UTC,9.371313201
2022-01-16 10:00:00 UTC,9.306620154
2022-01-16 11:00:00 UTC,10.09948705
2022-01-16 12:00:00 UTC,9.37731007
2022-01-16 13:00:00 UTC,9.157237325
2022-01-16 14:00:00 UTC,8.781161563
2022-01-16 15:00:00 UTC,9.407372942
2022-01-16 16:00:00 UTC,9.091689632
2022-01-16 17:00:00 UTC,9.533142933
2022-01-16 18:00:00 UTC,10.47664933
2022-01-16 19:00:00 UTC,9.77376049
2022-01-16 20:00:00 UTC,10.53135551
2022-01-16 21:00:00 UTC,10.24186463
2022-01-16 22:00:00 UTC,10.29509293
2022-01-16 23:00:00 UTC,10.57658246
2022-01-17 00:00:00 UTC,10.68419785
2022-01-17 01:00:00 UTC,9.993137939
2022-01-17 02:00:00 UTC,10.48860958
2022-01-17 03:00:00 UTC,10.51946317
2022-01-17 04:00:00 UTC,10.4350483
2022-01-17 05:00:00 UTC,9.460636001
2022-01-17 06:00:00 UTC,10.76003499
2022-01-17 07:00:00 UTC,9.593788687
2022-01-17 08:00:00 UTC,10.25578662
2022-01-17 09:00:00 UTC,10.38471741
2022-01-17 10:00:00 UTC,10.04894002
2022-01-17 11:00:00 UTC,9.85012608
2022-01-17 12:00:00 UTC,10.9106064
2022-01-17 13:00:00 UTC,9.636777136
2022-01-17 14:00:00 UTC,10.93476651
2022-01-17 15:00:00 UTC,9.57732909
2022-01-17 16:00:00 UTC,9.679865814
2022-01-17 17:00:00 UTC,11.31129842
2022-01-17 18:00:00 UTC,9.670851624
2022-01-17 19:00:00 UTC,10.54671527
2022-01-17 20:00:00 UTC,10.48490947
2022-01-17 21:00:00 UTC,9.67259102
2022-01-17 22:00:00 UTC,10.94537966
2022-01-17 23:00:00 UTC,11.11868779
2022-01-18 00:00:00 UTC,9.871967234
2022-01-18 01:00:00 UTC,11.43043123
2022-01-18 02:00:00 UTC,10.05187447
2022-01-18 03:00:00 UTC,11.28593602
2022-01-18 04:00:00 UTC,10.23396453
2022-01-18 05:00:00 UTC,10.22028252
2022-01-18 06:00:00 UTC,10.82479496
2022-01-18 07:00:00 UTC,11.23812312
2022-01-18 08:00:00 UTC,11.02786882
2022-01-18 09:00:00 UTC,11.71748911
2022-01-18 10:00:00 UTC,10.72475137
2022-01-18 11:00:00 UTC,11.66831291
2022-01-18 12:00:00 UTC,10.74248485
2022-01-18 13:00:00 UTC,11.58052109
2022-01-18 14:00:00 UTC,10.78459317
2022-01-18 15:00:00 UTC,10.41070354
2022-01-18 16:00:00 UTC,10.61279767
2022-01-18 17:00:00 UTC,11.19472839
2022-01-18 18:00:00 UTC,10.58278245
2022-01-18 19:00:00 UTC,11.36765619
2022-01-18 20:00:00 UTC,12.03218276
2022-01-18 21:00:00 UTC,11.35733473
2022-01-18 22:00:00 UTC,11.99653345
2022-01-18 23:00:00 UTC,10.82726344
2022-01-19 00:00:00 UTC,10.99914666
2022-01-19 01:00:00 UTC,11.14565481
2022-01-19 02:00:00 UTC,10.90945271
2022-01-19 03:00:00 UTC,10.68572397
2022-01-19 04:00:00 UTC,10.65891299
2022-01-19 05:00:00 UTC,11.84419859
2022-01-19 06:00:00 UTC,11.3555881
2022-01-19 07:00:00 UTC,11.80729192
2022-01-19 08:00:00 UTC,12.24387267
2022-01-19 09:00:00 UTC,12.30517998
2022-01-19 10:00:00 UTC,12.08845118
2022-01-19 11:00:00 UTC,10.83814423
2022-01-19 12:00:00 UTC,10.94444591
2022-01-19 13:00:00 UTC,11.17973666
2022-01-19 14:00:00 UTC,11.79050272
2022-01-19 15:00:00 UTC,12.36770228
2022-01-19 16:00:00 UTC,11.1096112
2022-01-19 17:00:00 UTC,11.07773448
2022-01-19 18:00:00 UTC,11.5936435
2022-01-19 19:00:00 UTC,12.37386366
2022-01-19 20:00:00 UTC,11.0632153
2022-01-19 21:00:00 UTC,11.33051755
2022-01-19 22:00:00 UTC,11.93632612
2022-01-19 23:00:00 UTC,11.83951872
2022-01-20 00:00:00 UTC,12.7258933
2022-01-20 01:00:00 UTC,12.88680951
2022-01-20 02:00:00 UTC,12.18881536
2022-01-20 03:00:00 UTC,12.02175463
2022-01-20 04:00:00 UTC,11.6832395
2022-01-20 05:00:00 UTC,11.98742313
2022-01-20 06:00:00 UTC,11.8100478
2022-01-20 07:00:00 UTC,12.0958716
2022-01-20 08:00:00 UTC,12.16872072
2022-01-20 09:00:00 UTC,11.75566221
2022-01-20 10:00:00 UTC,11.96042372
2022-01-20 11:00:00 UTC,12.10521181
2022-01-20 12:00:00 UTC,12.59238488
2022-01-20 13:00:00 UTC,12.58901915
2022-01-20 14:00:00 UTC,13.13344784
2022-01-20 15:00:00 UTC,12.01112774
2022-01-20 16:00:00 UTC,12.861831
2022-01-20 17:00:00 UTC,12.02570549
2022-01-20 18:00:00 UTC,12.52356409
2022-01-20 19:00:00 UTC,12.38644899
2022-01-20 20:00:00 UTC,12.594208
2022-01-20 21:00:00 UTC,12.69645015
2022-01-20 22:00:00 UTC,12.01776294
2022-01-20 23:00:00 UTC,13.59046447
2022-01-21 00:00:00 UTC,12.34764194
2022-01-21 01:00:00 UTC,13.60372782
2022-01-21 02:00:00 UTC,13.41698684
2022-01-21 03:00:00 UTC,12.02907476
2022-01-21 04:00:00 UTC,13.01607315
2022-01-21 05:00:00 UTC,13.18017689
2022-01-21 06:00:00 UTC,13.71321496
2022-01-21 07:00:00 UTC,13.54234944
2022-01-21 08:00:00 UTC,12.9180795
2022-01-21 09:00:00 UTC,13.5634246
2022-01-21 10:00:00 UTC,12.40102155
2022-01-21 11:00:00 UTC,13.60328593
2022-01-21 12:00:00 UTC,13.30855961
2022-01-21 13:00:00 UTC,12.30900849
2022-01-21 14:00:00 UTC,12.66922838
2022-01-21 15:00:00 UTC,12.82932948
2022-01-21 16:00:00 UTC,12.88392835
2022-01-21 17:00:00 UTC,12.97302131
2022-01-21 18:00:00 UTC,14.16488949
2022-01-21 19:00:00 UTC,13.73925615
2022-01-21 20:00:00 UTC,13.1361237
2022-01-21 21:00:00 UTC,12.8074331
2022-01-21 22:00:00 UTC,13.71424501
2022-01-21 23:00:00 UTC,14.09777041
2022-01-22 00:00:00 UTC,12.62392941
2022-01-22 01:00:00 UTC,13.42422332
2022-01-22 02:00:00 UTC,12.77980707
2022-01-22 03:00:00 UTC,13.67207128
2022-01-22 04:00:00 UTC,13.05595275
2022-01-22 05:00:00 UTC,13.47706379
2022-01-22 06:00:00 UTC,12.8746021
2022-01-22 07:00:00 UTC,14.49199769
2022-01-22 08:00:00 UTC,12.88957092
2022-01-22 09:00:00 UTC,13.36431813
2022-01-22 10:00:00 UTC,13.30489987
2022-01-22 11:00:00 UTC,13.66104596
2022-01-22 12:00:00 UTC,13.75627298
2022-01-22 13:00:00 UTC,13.35144101
2022-01-22 14:00:00 UTC,14.74114431
2022-01-22 15:00:00 UTC,13.93023754
2022-01-22 16:00:00 UTC,14.66835291
2022-01-22 17:00:00 UTC,13.52485375
2022-01-22 18:00:00 UTC,14.21773553
2022-01-22 19:00:00 UTC,13.34933915
2022-01-22 20:00:00 UTC,14.96079965
2022-01-22 21:00:00 UTC,14.41418279
2022-01-22 22:00:00 UTC,13.74894215
2022-01-22 23:00:00 UTC,13.80211426
2022-01-23 00:00:00 UTC,14.1784959
2022-01-23 01:00:00 UTC,14.13965154
2022-01-23 02:00:00 UTC,13.61759451
2022-01-23 03:00:00 UTC,14.5550971
2022-01-23 04:00:00 UTC,14.85661856
2022-01-23 05:00:00 UTC,14.92019048
2022-01-23 06:00:00 UTC,14.25910397
2022-01-23 07:00:00 UTC,13.92575702
2022-01-23 08:00:00 UTC,13.94387857
2022-01-23 09:00:00 UTC,14.66935943
2022-01-23 10:00:00 UTC,14.47740562
2022-01-23 11:00:00 UTC,15.14313969
2022-01-23 12:00:00 UTC,14.207265
2022-01-23 13:00:00 UTC,14.00461021
2022-01-23 14:00:00 UTC,15.52759193
2022-01-23 15:00:00 UTC,14.50463519
2022-01-23 16:00:00 UTC,14.40395206
2022-01-23 17:00:00 UTC,14.8528394
2022-01-23 18:00:00 UTC,15.43092395
2022-01-23 19:00:00 UTC,14.86853547
2022-01-23 20:00:00 UTC,14.57706985
2022-01-23 21:00:00 UTC,15.1506406
2022-01-23 22:00:00 UTC,14.29806346
2022-01-23 23:00:00 UTC,14.98660403
2022-01-24 00:00:00 UTC,15.26781181
2022-01-24 01:00:00 UTC,15.61620189
2022-01-24 02:00:00 UTC,14.65391482
2022-01-24 03:00:00 UTC,14.47453105
2022-01-24 04:00:00 UTC,14.97391283
2022-01-24 05:00:00 UTC,14.67748902
2022-01-24 06:00:00 UTC,15.68727177
2022-01-24 07:00:00 UTC,15.19930374
2022-01-24 08:00:00 UTC,15.37016727
2022-01-24 09:00:00 UTC,15.75540483
2022-01-24 10:00:00 UTC,15.27807488
2022-01-24 11:00:00 UTC,14.78978019
2022-01-24 12:00:00 UTC,15.30129811
2022-01-24 13:00:00 UTC,15.73302333
2022-01-24 14:00:00 UTC,16.22398647
2022-01-24 15:00:00 UTC,14.62884986
2022-01-24 16:00:00 UTC,14.69372775
2022-01-24 17:00:00 UTC,15.70778836
2022-01-24 18:00:00 UTC,16.28476807
2022-01-24 19:00:00 UTC,14.95824345
2022-01-24 20:00:00 UTC,14.75965035
2022-01-24 21:00:00 UTC,16.25495281
2022-01-24 22:00:00 UTC,15.4239918
2022-01-24 23:00:00 UTC,16.20247846
2022-01-25 00:00:00 UTC,15.65175035
2022-01-25 01:00:00 UTC,14.98527158
2022-01-25 02:00:00 UTC,15.69123747
2022-01-25 03:00:00 UTC,15.00348212
2022-01-25 04:00:00 UTC,16.69858861
2022-01-25 05:00:00 UTC,16.67395098
2022-01-25 06:00:00 UTC,16.48105168
2022-01-25 07:00:00 UTC,16.30995249
2022-01-25 08:00:00 UTC,15.82705058
2022-01-25 09:00:00 UTC,15.43766256
2022-01-25 10:00:00 UTC,15.23244691
2022-01-25 11:00:00 UTC,16.83740744
2022-01-25 12:00:00 UTC,15.91753815
2022-01-25 13:00:00 UTC,16.71366698
2022-01-25 14:00:00 UTC,16.70802055
2022-01-25 15:00:00 UTC,15.85162183
2022-01-25 16:00:00 UTC,15.71373014
2022-01-25 17:00:00 UTC,16.4645566
2022-01-25 18:00:00 UTC,15.92150634
2022-01-25 19:00:00 UTC,16.51718777
2022-01-25 20:00:00 UTC,16.29207789
2022-01-25 21:00:00 UTC,17.02645186
2022-01-25 22:00:00 UTC,16.43051614
2022-01-25 23:00:00 UTC,15.84823166
2022-01-26 00:00:00 UTC,15.6953148
2022-01-26 01:00:00 UTC,17.02386334
2022-01-26 02:00:00 UTC,16.90516187
2022-01-26 03:00:00 UTC,17.43428
2022-01-26 04:00:00 UTC,15.807235
2022-01-26 05:00:00 UTC,17.55019
2022-01-26 06:00:00 UTC,16.42313314
2022-01-26 07:00:00 UTC,16.43226703
